Date de début,code site,nom site,NO2,O3,PM10,PM2.5,SO2
2021/11/11 16:00:00,FR04055,PARIS 1er Les Halles,62.4,3.9,53.0,44.2,
2021/11/11 17:00:00,FR04055,PARIS 1er Les Halles,54.5,4.2,51.9,45.1,
2021/11/11 18:00:00,FR04055,PARIS 1er Les Halles,49.1,4.2,52.3,45.4,
2021/11/11 19:00:00,FR04055,PARIS 1er Les Halles,50.2,4.1,46.2,41.4,
2021/11/11 20:00:00,FR04055,PARIS 1er Les Halles,50.3,4.3,48.6,43.5,
2021/11/11 21:00:00,FR04055,PARIS 1er Les Halles,46.5,4.4,45.3,41.4,
2021/11/11 22:00:00,FR04055,PARIS 1er Les Halles,43.0,2.8,40.5,38.0,
2021/11/11 23:00:00,FR04055,PARIS 1er Les Halles,40.9,3.8,39.6,37.4,
2021/11/12 00:00:00,FR04055,PARIS 1er Les Halles,39.9,4.1,42.7,40.6,
2021/11/12 01:00:00,FR04055,PARIS 1er Les Halles,37.9,4.7,36.0,34.8,
2021/11/12 02:00:00,FR04055,PARIS 1er Les Halles,38.0,4.0,33.6,32.1,
2021/11/12 03:00:00,FR04055,PARIS 1er Les Halles,36.6,3.6,31.9,30.7,
2021/11/12 04:00:00,FR04055,PARIS 1er Les Halles,34.3,3.5,26.5,25.0,
2021/11/12 05:00:00,FR04055,PARIS 1er Les Halles,32.3,3.1,22.1,20.9,
2021/11/12 06:00:00,FR04055,PARIS 1er Les Halles,31.4,2.9,18.1,16.9,
2021/11/12 07:00:00,FR04055,PARIS 1er Les Halles,30.8,3.1,19.9,15.8,
2021/11/12 08:00:00,FR04055,PARIS 1er Les Halles,33.0,4.1,27.4,19.8,
2021/11/12 09:00:00,FR04055,PARIS 1er Les Halles,37.1,6.9,31.8,23.3,
2021/11/12 10:00:00,FR04055,PARIS 1er Les Halles,36.2,8.7,39.9,29.5,
2021/11/12 11:00:00,FR04055,PARIS 1er Les Halles,35.2,11.9,37.7,29.7,
2021/11/12 12:00:00,FR04055,PARIS 1er Les Halles,35.7,12.1,37.8,30.3,
2021/11/12 13:00:00,FR04055,PARIS 1er Les Halles,41.3,10.3,44.3,32.7,
2021/11/12 14:00:00,FR04055,PARIS 1er Les Halles,45.5,9.1,47.0,35.1,
2021/11/12 15:00:00,FR04055,PARIS 1er Les Halles,49.9,5.3,46.9,33.9,
2021/11/12 16:00:00,FR04055,PARIS 1er Les Halles,57.3,3.7,49.6,33.7,
2021/11/12 17:00:00,FR04055,PARIS 1er Les Halles,60.5,5.1,37.3,26.7,
2021/11/12 18:00:00,FR04055,PARIS 1er Les Halles,49.7,15.4,31.1,23.5,
2021/11/12 19:00:00,FR04055,PARIS 1er Les Halles,38.6,25.3,28.3,24.0,
2021/11/12 20:00:00,FR04055,PARIS 1er Les Halles,33.2,26.8,25.8,22.6,
2021/11/12 21:00:00,FR04055,PARIS 1er Les Halles,28.9,29.5,25.5,22.5,
2021/11/12 22:00:00,FR04055,PARIS 1er Les Halles,23.3,34.1,24.5,21.2,
2021/11/12 23:00:00,FR04055,PARIS 1er Les Halles,18.7,40.3,22.0,19.0,
2021/11/13 00:00:00,FR04055,PARIS 1er Les Halles,17.5,41.9,20.6,16.7,
2021/11/13 01:00:00,FR04055,PARIS 1er Les Halles,15.9,42.4,21.1,15.9,
2021/11/13 02:00:00,FR04055,PARIS 1er Les Halles,15.7,39.6,19.4,14.8,
2021/11/13 03:00:00,FR04055,PARIS 1er Les Halles,14.0,41.5,16.7,12.8,
2021/11/13 04:00:00,FR04055,PARIS 1er Les Halles,15.1,40.0,12.0,8.9,
2021/11/13 05:00:00,FR04055,PARIS 1er Les Halles,19.2,36.4,9.4,7.4,
2021/11/13 06:00:00,FR04055,PARIS 1er Les Halles,19.8,38.7,7.0,4.9,
2021/11/13 07:00:00,FR04055,PARIS 1er Les Halles,21.4,36.2,4.8,3.2,
2021/11/13 08:00:00,FR04055,PARIS 1er Les Halles,24.6,31.5,4.4,2.7,
2021/11/13 09:00:00,FR04055,PARIS 1er Les Halles,23.2,35.6,5.1,3.0,
2021/11/13 10:00:00,FR04055,PARIS 1er Les Halles,23.3,36.7,7.9,4.6,
2021/11/13 11:00:00,FR04055,PARIS 1er Les Halles,26.3,35.6,10.3,6.0,
2021/11/13 12:00:00,FR04055,PARIS 1er Les Halles,25.1,38.2,11.0,6.3,
2021/11/13 13:00:00,FR04055,PARIS 1er Les Halles,18.7,46.5,11.2,5.9,
2021/11/13 14:00:00,FR04055,PARIS 1er Les Halles,21.6,40.0,9.4,5.5,
2021/11/13 15:00:00,FR04055,PARIS 1er Les Halles,27.0,36.4,9.7,5.6,
2021/11/13 16:00:00,FR04055,PARIS 1er Les Halles,30.8,30.2,8.5,5.3,
2021/11/13 17:00:00,FR04055,PARIS 1er Les Halles,34.3,28.0,9.0,6.5,
2021/11/13 18:00:00,FR04055,PARIS 1er Les Halles,28.1,32.5,8.7,6.5,
2021/11/13 19:00:00,FR04055,PARIS 1er Les Halles,28.8,29.2,11.5,9.0,
2021/11/13 20:00:00,FR04055,PARIS 1er Les Halles,29.6,26.1,12.5,10.0,
2021/11/13 21:00:00,FR04055,PARIS 1er Les Halles,27.8,27.3,12.3,9.7,
2021/11/13 22:00:00,FR04055,PARIS 1er Les Halles,25.0,28.5,10.9,8.2,
2021/11/13 23:00:00,FR04055,PARIS 1er Les Halles,21.6,29.1,11.0,7.9,
2021/11/14 00:00:00,FR04055,PARIS 1er Les Halles,21.6,26.1,10.4,8.0,
2021/11/14 01:00:00,FR04055,PARIS 1er Les Halles,20.4,27.1,9.8,7.4,
2021/11/14 02:00:00,FR04055,PARIS 1er Les Halles,17.9,27.3,9.7,7.1,
2021/11/14 03:00:00,FR04055,PARIS 1er Les Halles,20.6,25.0,9.5,6.7,
2021/11/14 04:00:00,FR04055,PARIS 1er Les Halles,17.8,27.0,9.4,6.6,
2021/11/14 05:00:00,FR04055,PARIS 1er Les Halles,16.5,27.8,9.5,6.7,
2021/11/14 06:00:00,FR04055,PARIS 1er Les Halles,17.8,26.8,6.8,5.6,
2021/11/14 07:00:00,FR04055,PARIS 1er Les Halles,20.3,24.6,6.5,5.3,
2021/11/14 08:00:00,FR04055,PARIS 1er Les Halles,20.4,27.9,6.7,5.6,
2021/11/14 09:00:00,FR04055,PARIS 1er Les Halles,16.1,38.4,6.4,5.2,
2021/11/14 10:00:00,FR04055,PARIS 1er Les Halles,17.6,37.5,8.9,7.1,
2021/11/14 11:00:00,FR04055,PARIS 1er Les Halles,19.3,35.3,12.9,10.5,
2021/11/14 12:00:00,FR04055,PARIS 1er Les Halles,19.7,36.5,15.2,12.3,
2021/11/14 13:00:00,FR04055,PARIS 1er Les Halles,14.9,43.7,13.5,11.1,
2021/11/14 14:00:00,FR04055,PARIS 1er Les Halles,17.0,39.6,16.0,12.5,
2021/11/14 15:00:00,FR04055,PARIS 1er Les Halles,22.0,30.4,19.2,15.3,
2021/11/14 16:00:00,FR04055,PARIS 1er Les Halles,30.8,18.1,23.0,18.7,
2021/11/14 17:00:00,FR04055,PARIS 1er Les Halles,31.8,14.4,25.1,21.4,
2021/11/14 18:00:00,FR04055,PARIS 1er Les Halles,34.3,10.9,26.1,23.1,
2021/11/14 19:00:00,FR04055,PARIS 1er Les Halles,33.5,10.1,25.0,22.4,
2021/11/14 20:00:00,FR04055,PARIS 1er Les Halles,33.7,8.5,24.1,21.1,
2021/11/14 21:00:00,FR04055,PARIS 1er Les Halles,31.6,8.8,22.2,19.3,
2021/11/14 22:00:00,FR04055,PARIS 1er Les Halles,29.6,7.9,20.1,17.4,
2021/11/14 23:00:00,FR04055,PARIS 1er Les Halles,31.1,6.2,21.1,18.1,
2021/11/15 00:00:00,FR04055,PARIS 1er Les Halles,26.8,7.7,21.4,18.5,
2021/11/15 01:00:00,FR04055,PARIS 1er Les Halles,22.5,9.8,20.8,18.5,
2021/11/15 02:00:00,FR04055,PARIS 1er Les Halles,24.6,8.8,21.1,18.7,
2021/11/15 03:00:00,FR04055,PARIS 1er Les Halles,20.8,11.3,23.2,21.4,
2021/11/15 04:00:00,FR04055,PARIS 1er Les Halles,22.5,9.1,23.5,21.6,
2021/11/15 05:00:00,FR04055,PARIS 1er Les Halles,26.9,6.2,23.6,21.6,
2021/11/15 06:00:00,FR04055,PARIS 1er Les Halles,30.3,3.8,22.2,20.2,
2021/11/15 07:00:00,FR04055,PARIS 1er Les Halles,31.5,3.9,25.8,19.9,
2021/11/15 08:00:00,FR04055,PARIS 1er Les Halles,29.9,5.4,28.9,19.9,
2021/11/15 09:00:00,FR04055,PARIS 1er Les Halles,26.5,7.6,31.9,22.9,
2021/11/15 10:00:00,FR04055,PARIS 1er Les Halles,25.8,10.9,31.4,22.9,
2021/11/15 11:00:00,FR04055,PARIS 1er Les Halles,27.2,11.4,30.6,24.6,
2021/11/15 12:00:00,FR04055,PARIS 1er Les Halles,28.1,12.8,32.5,27.1,
2021/11/15 13:00:00,FR04055,PARIS 1er Les Halles,29.0,14.4,35.4,27.6,
2021/11/15 14:00:00,FR04055,PARIS 1er Les Halles,29.4,15.7,26.9,20.7,
2021/11/15 15:00:00,FR04055,PARIS 1er Les Halles,33.4,18.0,25.8,19.9,
2021/11/15 16:00:00,FR04055,PARIS 1er Les Halles,38.5,12.8,26.2,21.6,
2021/11/15 17:00:00,FR04055,PARIS 1er Les Halles,41.3,7.7,23.2,21.1,
2021/11/15 18:00:00,FR04055,PARIS 1er Les Halles,37.8,8.1,28.0,25.7,
2021/11/15 19:00:00,FR04055,PARIS 1er Les Halles,35.3,13.4,27.9,25.2,
2021/11/15 20:00:00,FR04055,PARIS 1er Les Halles,31.2,17.2,26.1,23.2,
2021/11/15 21:00:00,FR04055,PARIS 1er Les Halles,28.5,19.7,22.3,18.3,
2021/11/15 22:00:00,FR04055,PARIS 1er Les Halles,23.1,25.1,15.9,14.5,
2021/11/15 23:00:00,FR04055,PARIS 1er Les Halles,21.8,22.6,14.5,13.2,
2021/11/16 00:00:00,FR04055,PARIS 1er Les Halles,20.3,23.6,14.7,12.4,
2021/11/16 01:00:00,FR04055,PARIS 1er Les Halles,19.8,22.8,16.6,13.0,
2021/11/16 02:00:00,FR04055,PARIS 1er Les Halles,19.4,21.2,15.5,12.5,
2021/11/16 03:00:00,FR04055,PARIS 1er Les Halles,20.3,19.7,14.0,12.1,
2021/11/16 04:00:00,FR04055,PARIS 1er Les Halles,24.1,15.7,13.6,12.0,
2021/11/16 05:00:00,FR04055,PARIS 1er Les Halles,25.5,13.7,15.3,13.8,
2021/11/16 06:00:00,FR04055,PARIS 1er Les Halles,34.1,5.8,16.1,14.0,
2021/11/16 07:00:00,FR04055,PARIS 1er Les Halles,35.2,7.3,19.5,14.5,
2021/11/16 08:00:00,FR04055,PARIS 1er Les Halles,30.4,13.0,16.8,12.1,
2021/11/16 09:00:00,FR04055,PARIS 1er Les Halles,29.5,14.4,16.6,10.7,
2021/11/16 10:00:00,FR04055,PARIS 1er Les Halles,35.5,9.8,20.9,12.7,
2021/11/16 11:00:00,FR04055,PARIS 1er Les Halles,35.7,10.7,24.7,13.9,
2021/11/16 12:00:00,FR04055,PARIS 1er Les Halles,33.1,10.9,20.9,13.4,
2021/11/16 14:00:00,FR04055,PARIS 1er Les Halles,,,27.7,15.4,
2021/11/16 15:00:00,FR04055,PARIS 1er Les Halles,41.7,5.4,29.1,17.5,
2021/11/16 16:00:00,FR04055,PARIS 1er Les Halles,41.0,5.1,21.3,15.0,
2021/11/16 17:00:00,FR04055,PARIS 1er Les Halles,39.9,5.7,17.8,14.5,
2021/11/16 18:00:00,FR04055,PARIS 1er Les Halles,40.3,5.6,19.6,16.5,
2021/11/16 19:00:00,FR04055,PARIS 1er Les Halles,41.5,5.4,22.4,19.4,
2021/11/16 20:00:00,FR04055,PARIS 1er Les Halles,39.7,5.5,30.3,25.8,
2021/11/16 21:00:00,FR04055,PARIS 1er Les Halles,34.7,6.6,38.0,33.2,
2021/11/16 22:00:00,FR04055,PARIS 1er Les Halles,31.2,6.5,42.5,35.5,
2021/11/16 23:00:00,FR04055,PARIS 1er Les Halles,28.9,9.0,43.5,35.6,
2021/11/17 00:00:00,FR04055,PARIS 1er Les Halles,27.9,9.0,45.3,37.9,
2021/11/17 01:00:00,FR04055,PARIS 1er Les Halles,26.6,10.7,42.8,37.5,
2021/11/17 02:00:00,FR04055,PARIS 1er Les Halles,24.8,9.9,38.9,34.9,
2021/11/17 03:00:00,FR04055,PARIS 1er Les Halles,27.1,11.2,38.5,34.4,
2021/11/17 04:00:00,FR04055,PARIS 1er Les Halles,26.4,16.6,32.5,29.7,
2021/11/17 05:00:00,FR04055,PARIS 1er Les Halles,29.0,15.4,25.5,23.3,
2021/11/17 06:00:00,FR04055,PARIS 1er Les Halles,38.1,13.8,22.2,20.0,
2021/11/17 07:00:00,FR04055,PARIS 1er Les Halles,38.2,14.5,22.1,19.1,
2021/11/17 08:00:00,FR04055,PARIS 1er Les Halles,35.1,16.6,27.5,21.6,
2021/11/17 09:00:00,FR04055,PARIS 1er Les Halles,36.8,15.8,29.5,22.4,
2021/11/17 10:00:00,FR04055,PARIS 1er Les Halles,35.0,20.2,28.8,20.4,
2021/11/17 11:00:00,FR04055,PARIS 1er Les Halles,31.7,30.1,26.9,18.2,
2021/11/17 12:00:00,FR04055,PARIS 1er Les Halles,28.1,36.1,24.2,16.3,
2021/11/17 13:00:00,FR04055,PARIS 1er Les Halles,27.4,44.4,17.7,9.0,
2021/11/17 14:00:00,FR04055,PARIS 1er Les Halles,28.1,45.2,17.1,7.5,
2021/11/17 15:00:00,FR04055,PARIS 1er Les Halles,30.5,,18.4,7.4,
2021/11/17 16:00:00,FR04055,PARIS 1er Les Halles,31.9,40.3,17.4,7.2,
2021/11/17 17:00:00,FR04055,PARIS 1er Les Halles,50.0,25.1,16.6,8.6,
2021/11/17 18:00:00,FR04055,PARIS 1er Les Halles,63.8,12.0,22.8,13.3,
2021/11/17 19:00:00,FR04055,PARIS 1er Les Halles,61.9,12.9,24.3,15.9,
2021/11/17 20:00:00,FR04055,PARIS 1er Les Halles,50.8,23.2,24.0,15.7,
2021/11/17 21:00:00,FR04055,PARIS 1er Les Halles,41.2,29.5,24.6,14.9,
2021/11/17 22:00:00,FR04055,PARIS 1er Les Halles,39.4,27.6,22.0,13.9,
2021/11/17 23:00:00,FR04055,PARIS 1er Les Halles,47.9,17.5,25.3,15.8,
2021/11/18 00:00:00,FR04055,PARIS 1er Les Halles,40.2,22.1,22.7,14.3,
2021/11/18 01:00:00,FR04055,PARIS 1er Les Halles,49.4,10.6,23.8,14.8,
2021/11/18 02:00:00,FR04055,PARIS 1er Les Halles,38.8,18.7,20.8,13.7,
2021/11/18 03:00:00,FR04055,PARIS 1er Les Halles,48.8,7.9,22.4,14.4,
2021/11/18 04:00:00,FR04055,PARIS 1er Les Halles,49.3,7.2,19.3,13.6,
2021/11/18 05:00:00,FR04055,PARIS 1er Les Halles,49.9,6.5,21.2,15.2,
2021/11/18 06:00:00,FR04055,PARIS 1er Les Halles,51.1,4.0,22.2,14.4,
2021/11/18 07:00:00,FR04055,PARIS 1er Les Halles,53.8,4.9,25.0,15.3,
2021/11/18 08:00:00,FR04055,PARIS 1er Les Halles,65.4,7.1,,,
2021/11/18 09:00:00,FR04055,PARIS 1er Les Halles,74.8,8.4,56.9,28.3,
2021/11/18 10:00:00,FR04055,PARIS 1er Les Halles,73.8,10.7,68.4,32.1,
2021/11/18 11:00:00,FR04055,PARIS 1er Les Halles,60.1,19.0,35.6,18.6,
2021/11/18 12:00:00,FR04055,PARIS 1er Les Halles,42.1,38.8,27.8,15.5,
2021/11/18 13:00:00,FR04055,PARIS 1er Les Halles,66.7,14.9,49.9,30.2,
2021/11/18 14:00:00,FR04055,PARIS 1er Les Halles,61.6,9.7,53.2,34.3,
2021/11/18 15:00:00,FR04055,PARIS 1er Les Halles,59.1,7.6,53.0,32.5,
2021/11/18 16:00:00,FR04055,PARIS 1er Les Halles,52.3,6.5,45.7,30.4,
2021/11/18 17:00:00,FR04055,PARIS 1er Les Halles,47.7,5.4,39.3,29.5,
2021/11/18 18:00:00,FR04055,PARIS 1er Les Halles,49.6,5.6,36.7,29.2,
2021/11/18 19:00:00,FR04055,PARIS 1er Les Halles,52.1,5.5,32.9,28.2,
2021/11/18 20:00:00,FR04055,PARIS 1er Les Halles,49.8,5.4,29.6,26.4,
2021/11/18 21:00:00,FR04055,PARIS 1er Les Halles,46.9,5.3,30.6,27.4,
2021/11/18 22:00:00,FR04055,PARIS 1er Les Halles,43.2,4.8,27.5,24.7,
2021/11/18 23:00:00,FR04055,PARIS 1er Les Halles,40.2,4.8,23.2,19.9,
2021/11/19 00:00:00,FR04055,PARIS 1er Les Halles,38.5,5.3,21.1,18.2,
2021/11/19 01:00:00,FR04055,PARIS 1er Les Halles,37.8,5.5,19.4,17.3,
2021/11/19 02:00:00,FR04055,PARIS 1er Les Halles,39.2,4.5,19.4,16.9,
2021/11/19 03:00:00,FR04055,PARIS 1er Les Halles,37.2,4.3,19.4,16.9,
2021/11/19 04:00:00,FR04055,PARIS 1er Les Halles,35.1,4.2,18.7,16.4,
2021/11/19 05:00:00,FR04055,PARIS 1er Les Halles,36.6,4.2,17.1,14.1,
2021/11/19 06:00:00,FR04055,PARIS 1er Les Halles,40.3,4.4,17.8,13.0,
2021/11/19 07:00:00,FR04055,PARIS 1er Les Halles,47.0,5.0,24.9,14.8,
2021/11/19 08:00:00,FR04055,PARIS 1er Les Halles,54.9,5.5,33.1,16.4,
2021/11/19 09:00:00,FR04055,PARIS 1er Les Halles,63.4,6.1,40.1,18.8,
2021/11/19 10:00:00,FR04055,PARIS 1er Les Halles,67.8,7.0,47.0,20.0,
2021/11/19 11:00:00,FR04055,PARIS 1er Les Halles,67.9,11.8,35.1,16.2,
2021/11/19 12:00:00,FR04055,PARIS 1er Les Halles,73.9,10.7,33.6,19.2,
2021/11/19 13:00:00,FR04055,PARIS 1er Les Halles,76.5,9.1,39.1,21.8,
2021/11/19 14:00:00,FR04055,PARIS 1er Les Halles,78.8,8.5,36.5,21.5,
2021/11/19 15:00:00,FR04055,PARIS 1er Les Halles,80.0,6.3,35.0,20.6,
2021/11/19 16:00:00,FR04055,PARIS 1er Les Halles,81.7,5.5,31.7,18.5,
2021/11/19 17:00:00,FR04055,PARIS 1er Les Halles,80.3,5.5,27.7,16.9,
2021/11/19 18:00:00,FR04055,PARIS 1er Les Halles,70.4,12.3,27.3,19.5,
2021/11/19 19:00:00,FR04055,PARIS 1er Les Halles,38.1,36.2,23.8,18.4,
2021/11/19 20:00:00,FR04055,PARIS 1er Les Halles,24.5,48.5,15.2,12.9,
2021/11/19 21:00:00,FR04055,PARIS 1er Les Halles,17.8,54.6,16.2,14.0,
2021/11/19 22:00:00,FR04055,PARIS 1er Les Halles,13.7,54.2,14.9,12.1,
2021/11/19 23:00:00,FR04055,PARIS 1er Les Halles,14.9,51.5,13.6,10.9,
2021/11/20 00:00:00,FR04055,PARIS 1er Les Halles,10.6,55.6,8.5,6.6,
2021/11/20 01:00:00,FR04055,PARIS 1er Les Halles,9.7,52.5,7.4,6.1,
2021/11/20 02:00:00,FR04055,PARIS 1er Les Halles,10.9,48.3,9.6,7.8,
2021/11/20 03:00:00,FR04055,PARIS 1er Les Halles,8.5,51.4,7.9,6.3,
2021/11/20 04:00:00,FR04055,PARIS 1er Les Halles,8.7,51.3,3.6,3.0,
2021/11/20 05:00:00,FR04055,PARIS 1er Les Halles,8.7,52.3,2.7,2.2,
2021/11/20 06:00:00,FR04055,PARIS 1er Les Halles,10.8,46.8,4.2,3.4,
2021/11/20 07:00:00,FR04055,PARIS 1er Les Halles,13.9,44.7,7.0,6.1,
2021/11/20 08:00:00,FR04055,PARIS 1er Les Halles,11.2,46.1,5.3,4.4,
2021/11/20 09:00:00,FR04055,PARIS 1er Les Halles,17.7,40.0,7.5,6.2,
2021/11/20 10:00:00,FR04055,PARIS 1er Les Halles,21.0,36.7,8.8,6.0,
2021/11/20 11:00:00,FR04055,PARIS 1er Les Halles,26.4,31.6,10.5,7.8,
2021/11/20 12:00:00,FR04055,PARIS 1er Les Halles,27.8,28.5,12.1,8.9,
2021/11/20 13:00:00,FR04055,PARIS 1er Les Halles,29.5,27.0,15.9,11.9,
2021/11/20 14:00:00,FR04055,PARIS 1er Les Halles,32.3,25.3,21.7,17.4,
2021/11/20 15:00:00,FR04055,PARIS 1er Les Halles,31.9,23.7,20.2,15.2,
2021/11/20 16:00:00,FR04055,PARIS 1er Les Halles,34.8,19.6,21.9,17.9,
2021/11/20 17:00:00,FR04055,PARIS 1er Les Halles,37.8,17.6,22.5,18.2,
2021/11/20 18:00:00,FR04055,PARIS 1er Les Halles,40.3,15.4,24.9,19.2,
2021/11/20 19:00:00,FR04055,PARIS 1er Les Halles,48.7,9.2,28.2,23.0,
2021/11/20 20:00:00,FR04055,PARIS 1er Les Halles,50.1,8.8,28.7,24.3,
2021/11/20 21:00:00,FR04055,PARIS 1er Les Halles,42.0,14.2,27.1,23.6,
2021/11/20 22:00:00,FR04055,PARIS 1er Les Halles,34.8,18.9,23.3,21.0,
2021/11/20 23:00:00,FR04055,PARIS 1er Les Halles,30.8,21.1,17.8,16.2,
2021/11/21 00:00:00,FR04055,PARIS 1er Les Halles,27.8,22.9,11.5,10.5,
2021/11/21 01:00:00,FR04055,PARIS 1er Les Halles,31.2,19.3,12.0,10.9,
2021/11/21 02:00:00,FR04055,PARIS 1er Les Halles,27.7,24.7,13.3,12.1,
2021/11/21 03:00:00,FR04055,PARIS 1er Les Halles,16.8,31.3,15.1,14.0,
2021/11/21 04:00:00,FR04055,PARIS 1er Les Halles,15.9,31.7,17.1,16.1,
2021/11/21 05:00:00,FR04055,PARIS 1er Les Halles,14.6,32.2,15.2,14.1,
2021/11/21 06:00:00,FR04055,PARIS 1er Les Halles,17.2,27.5,14.0,13.0,
2021/11/21 07:00:00,FR04055,PARIS 1er Les Halles,18.7,25.0,12.0,11.1,
2021/11/21 08:00:00,FR04055,PARIS 1er Les Halles,19.9,22.5,11.0,10.1,
2021/11/21 09:00:00,FR04055,PARIS 1er Les Halles,21.0,20.5,9.8,8.9,
2021/11/21 10:00:00,FR04055,PARIS 1er Les Halles,23.1,20.6,11.0,9.6,
2021/11/21 11:00:00,FR04055,PARIS 1er Les Halles,24.7,20.7,14.2,12.2,
2021/11/21 12:00:00,FR04055,PARIS 1er Les Halles,26.8,20.2,11.0,10.0,
2021/11/21 13:00:00,FR04055,PARIS 1er Les Halles,32.8,21.4,10.2,8.8,
2021/11/21 14:00:00,FR04055,PARIS 1er Les Halles,26.8,34.7,8.6,6.9,
2021/11/21 15:00:00,FR04055,PARIS 1er Les Halles,23.9,41.7,7.3,5.3,
2021/11/21 16:00:00,FR04055,PARIS 1er Les Halles,31.1,34.6,7.8,5.7,
2021/11/21 17:00:00,FR04055,PARIS 1er Les Halles,34.5,32.5,9.5,6.8,
2021/11/21 18:00:00,FR04055,PARIS 1er Les Halles,36.4,33.3,9.6,7.2,
2021/11/21 19:00:00,FR04055,PARIS 1er Les Halles,31.5,35.9,10.4,8.4,
2021/11/21 20:00:00,FR04055,PARIS 1er Les Halles,29.1,34.3,10.4,8.0,
2021/11/21 21:00:00,FR04055,PARIS 1er Les Halles,28.1,33.8,10.9,7.8,
2021/11/21 22:00:00,FR04055,PARIS 1er Les Halles,25.2,35.3,11.3,7.8,
2021/11/21 23:00:00,FR04055,PARIS 1er Les Halles,23.6,34.5,11.0,6.9,
2021/11/22 00:00:00,FR04055,PARIS 1er Les Halles,23.6,33.2,12.3,7.9,
2021/11/22 01:00:00,FR04055,PARIS 1er Les Halles,20.8,34.9,14.4,8.5,
2021/11/22 02:00:00,FR04055,PARIS 1er Les Halles,19.8,35.5,14.5,8.2,
2021/11/22 03:00:00,FR04055,PARIS 1er Les Halles,22.2,32.7,15.1,8.7,
2021/11/22 04:00:00,FR04055,PARIS 1er Les Halles,26.0,28.0,14.3,9.1,
2021/11/22 05:00:00,FR04055,PARIS 1er Les Halles,33.0,19.9,15.6,9.5,
2021/11/22 06:00:00,FR04055,PARIS 1er Les Halles,36.3,20.2,16.3,11.0,
2021/11/22 07:00:00,FR04055,PARIS 1er Les Halles,35.1,25.9,17.6,10.8,
2021/11/22 08:00:00,FR04055,PARIS 1er Les Halles,31.6,31.4,17.6,9.5,
2021/11/22 09:00:00,FR04055,PARIS 1er Les Halles,24.9,41.0,15.0,8.3,
2021/11/22 10:00:00,FR04055,PARIS 1er Les Halles,21.6,44.2,15.4,7.4,
2021/11/22 11:00:00,FR04055,PARIS 1er Les Halles,19.1,47.8,12.9,7.7,
2021/11/22 12:00:00,FR04055,PARIS 1er Les Halles,17.8,48.4,15.9,9.5,
2021/11/22 13:00:00,FR04055,PARIS 1er Les Halles,20.7,44.9,20.7,10.6,
2021/11/22 14:00:00,FR04055,PARIS 1er Les Halles,25.1,39.9,19.4,11.2,
2021/11/22 15:00:00,FR04055,PARIS 1er Les Halles,28.5,34.7,19.5,11.4,
2021/11/22 16:00:00,FR04055,PARIS 1er Les Halles,40.0,23.1,16.3,11.1,
2021/11/22 17:00:00,FR04055,PARIS 1er Les Halles,41.5,23.1,14.8,10.2,
2021/11/22 18:00:00,FR04055,PARIS 1er Les Halles,42.6,21.2,13.0,8.9,
2021/11/22 19:00:00,FR04055,PARIS 1er Les Halles,39.2,23.3,15.1,10.1,
2021/11/22 20:00:00,FR04055,PARIS 1er Les Halles,31.7,26.7,14.6,10.3,
2021/11/22 21:00:00,FR04055,PARIS 1er Les Halles,31.8,23.8,16.1,12.4,
2021/11/22 22:00:00,FR04055,PARIS 1er Les Halles,36.1,17.6,17.9,14.2,
2021/11/22 23:00:00,FR04055,PARIS 1er Les Halles,34.0,16.4,15.2,11.5,
2021/11/23 00:00:00,FR04055,PARIS 1er Les Halles,30.9,20.0,13.8,11.0,
2021/11/23 01:00:00,FR04055,PARIS 1er Les Halles,23.7,24.2,14.0,10.9,
2021/11/23 02:00:00,FR04055,PARIS 1er Les Halles,23.8,23.0,14.4,11.5,
2021/11/23 03:00:00,FR04055,PARIS 1er Les Halles,27.9,19.4,14.0,11.5,
2021/11/23 04:00:00,FR04055,PARIS 1er Les Halles,36.7,14.3,13.6,11.3,
2021/11/23 05:00:00,FR04055,PARIS 1er Les Halles,41.9,8.0,15.3,11.7,
2021/11/23 06:00:00,FR04055,PARIS 1er Les Halles,51.1,4.7,15.6,11.2,
2021/11/23 07:00:00,FR04055,PARIS 1er Les Halles,54.9,4.9,21.1,11.6,
2021/11/23 08:00:00,FR04055,PARIS 1er Les Halles,51.4,11.7,23.1,11.2,
2021/11/23 09:00:00,FR04055,PARIS 1er Les Halles,38.1,27.4,22.8,9.0,
2021/11/23 10:00:00,FR04055,PARIS 1er Les Halles,28.5,39.5,20.3,6.9,
2021/11/23 11:00:00,FR04055,PARIS 1er Les Halles,23.8,45.2,13.1,5.2,
2021/11/23 12:00:00,FR04055,PARIS 1er Les Halles,19.9,50.3,10.6,4.6,
2021/11/23 13:00:00,FR04055,PARIS 1er Les Halles,20.7,52.6,12.3,4.3,
2021/11/23 14:00:00,FR04055,PARIS 1er Les Halles,22.8,49.2,12.6,4.4,
2021/11/23 15:00:00,FR04055,PARIS 1er Les Halles,39.2,30.5,17.3,5.9,
2021/11/23 16:00:00,FR04055,PARIS 1er Les Halles,47.5,23.9,14.1,6.1,
2021/11/23 17:00:00,FR04055,PARIS 1er Les Halles,49.2,19.7,14.4,8.2,
2021/11/23 18:00:00,FR04055,PARIS 1er Les Halles,51.9,12.3,19.0,12.8,
2021/11/23 19:00:00,FR04055,PARIS 1er Les Halles,54.6,8.3,24.0,18.4,
